3.701,5.75,3.701,5.75,-4.299,-2.25,6.701,8.75,65.7721,-18.0,-18.0,-4.299,-2.25
3.924,5.9525,5.1848,5.3476,-1.5544,-3.2573,6.701,8.75,54.0938,-16.6621,-16.785,-2.8152,-2.6524
4.1061,6.1529,5.259,5.5416,-2.9442,-2.4774,6.701,8.75,47.2126,-15.5691,-15.5825,-2.741,-2.4584
4.2913,6.3335,5.493,5.7045,-2.392,-2.3361,6.701,8.75,40.7153,-14.4583,-14.4989,-2.507,-2.2955
4.4598,6.5019,5.6697,5.861,-2.2837,-2.1875,6.701,8.75,35.234,-13.4473,-13.4888,-2.3303,-2.139
4.6171,6.6586,5.84,6.006,-2.0991,-2.0538,6.701,8.75,30.4702,-12.5034,-12.5482,-2.16,-1.994
4.7631,6.8047,5.9951,6.1414,-1.9488,-1.924,6.701,8.75,26.3562,-11.6272,-11.6721,-2.0049,-1.8586
4.8988,6.9406,6.1388,6.2678,-1.8057,-1.8,6.701,8.75,22.7967,-10.8127,-10.8563,-1.8612,-1.7322
5.025,7.0672,6.2717,6.3859,-1.6742,-1.6824,6.701,8.75,19.7179,-10.0556,-10.0969,-1.7283,-1.6141
5.1423,7.185,6.3949,6.4962,-1.5524,-1.5716,6.701,8.75,17.0548,-9.3518,-9.3902,-1.6051,-1.5038
5.2514,7.2946,6.5091,6.5992,-1.4398,-1.4673,6.701,8.75,14.7511,-8.6975,-8.7325,-1.4909,-1.4008
5.3527,7.3966,6.615,6.6953,-1.3356,-1.3693,6.701,8.75,12.7585,-8.0893,-8.1205,-1.385,-1.3047
5.447,7.4915,6.7132,6.785,-1.2392,-1.2774,6.701,8.75,11.035,-7.5238,-7.5511,-1.2868,-1.215
5.5346,7.5798,6.8044,6.8685,-1.15,-1.1913,6.701,8.75,9.5442,-6.998,-7.0214,-1.1956,-1.1315
5.6161,7.6619,6.8891,6.9465,-1.0674,-1.1106,6.701,8.75,8.2547,-6.5092,-6.5286,-1.1109,-1.0535
5.6919,7.7383,6.9677,7.0191,-0.991,-1.0352,6.701,8.75,7.1394,-6.0546,-6.0703,-1.0323,-0.9809
5.7623,7.8093,7.0407,7.0868,-0.9202,-0.9646,6.701,8.75,6.1747,-5.6318,-5.6439,-0.9593,-0.9132
5.8278,7.8754,7.1085,7.1499,-0.8546,-0.8986,6.701,8.75,5.3404,-5.2387,-5.2474,-0.8915,-0.8501
5.8888,7.9369,7.1715,7.2086,-0.7939,-0.837,6.701,8.75,4.6187,-4.8731,-4.8787,-0.8285,-0.7914
5.9454,7.994,7.23,7.2634,-0.7375,-0.7794,6.701,8.75,3.9946,-4.5331,-4.5357,-0.77,-0.7366
5.9982,8.0472,7.2843,7.3143,-0.6852,-0.7257,6.701,8.75,3.4548,-4.2168,-4.2168,-0.7157,-0.6857
6.0472,8.0966,7.3348,7.3618,-0.6367,-0.6756,6.701,8.75,2.9879,-3.9227,-3.9203,-0.6652,-0.6382
6.0928,8.1426,7.3817,7.406,-0.5918,-0.6288,6.701,8.75,2.5841,-3.6492,-3.6445,-0.6183,-0.594
6.1352,8.1853,7.4253,7.4472,-0.55,-0.5853,6.701,8.75,2.2349,-3.3947,-3.3881,-0.5747,-0.5528
6.1746,8.225,7.4659,7.4855,-0.5112,-0.5446,6.701,8.75,1.9328,-3.158,-3.1497,-0.5341,-0.5145
6.2113,8.262,7.5035,7.5211,-0.4752,-0.5068,6.701,8.75,1.6716,-2.9379,-2.9281,-0.4965,-0.4789
6.2454,8.2963,7.5385,7.5543,-0.4418,-0.4715,6.701,8.75,1.4457,-2.7331,-2.722,-0.4615,-0.4457
6.2772,8.3283,7.571,7.5852,-0.4108,-0.4387,6.701,8.75,1.2503,-2.5426,-2.5304,-0.429,-0.4148
6.3067,8.358,7.6013,7.614,-0.3819,-0.4081,6.701,8.75,1.0813,-2.3654,-2.3522,-0.3987,-0.386
6.3342,8.3856,7.6294,7.6408,-0.3551,-0.3796,6.701,8.75,0.9352,-2.2005,-2.1866,-0.3706,-0.3592
6.3598,8.4112,7.6555,7.6657,-0.3302,-0.3531,6.701,8.75,0.8088,-2.0472,-2.0326,-0.3445,-0.3343
6.3835,8.4351,7.6798,7.6889,-0.3071,-0.3284,6.701,8.75,0.6995,-1.9046,-1.8895,-0.3202,-0.3111
6.4057,8.4573,7.7023,7.7105,-0.2856,-0.3054,6.701,8.75,0.6049,-1.7719,-1.7564,-0.2977,-0.2895
6.4262,8.4779,7.7233,7.7306,-0.2656,-0.284,6.701,8.75,0.5232,-1.6484,-1.6327,-0.2767,-0.2694
6.4454,8.4971,7.7428,7.7493,-0.247,-0.2641,6.701,8.75,0.4524,-1.5336,-1.5177,-0.2572,-0.2507
6.4632,8.5149,7.7609,7.7667,-0.2298,-0.2456,6.701,8.75,0.3913,-1.4267,-1.4108,-0.2391,-0.2333
6.4797,8.5314,7.7778,7.7828,-0.2137,-0.2284,6.701,8.75,0.3384,-1.3273,-1.3114,-0.2222,-0.2172
6.4951,8.5468,7.7934,7.7979,-0.1988,-0.2124,6.701,8.75,0.2927,-1.2349,-1.219,-0.2066,-0.2021
6.5095,8.5611,7.808,7.8119,-0.1849,-0.1974,6.701,8.75,0.2531,-1.1489,-1.1331,-0.192,-0.1881
6.5228,8.5745,7.8215,7.825,-0.172,-0.1836,6.701,8.75,0.2189,-1.0688,-1.0533,-0.1785,-0.175
6.5352,8.5868,7.8341,7.8371,-0.16,-0.1707,6.701,8.75,0.1893,-0.9944,-0.9791,-0.1659,-0.1629
6.5468,8.5983,7.8458,7.8484,-0.1488,-0.1587,6.701,8.75,0.1637,-0.9251,-0.9101,-0.1542,-0.1516
6.5575,8.609,7.8566,7.8589,-0.1384,-0.1475,6.701,8.75,0.1416,-0.8607,-0.846,-0.1434,-0.1411
6.5675,8.6189,7.8667,7.8687,-0.1288,-0.1371,6.701,8.75,0.1225,-0.8007,-0.7864,-0.1333,-0.1313
6.5768,8.6282,7.8761,7.8778,-0.1198,-0.1275,6.701,8.75,0.1059,-0.745,-0.731,-0.1239,-0.1222
6.5854,8.6368,7.8849,7.8863,-0.1115,-0.1185,6.701,8.75,0.0916,-0.6931,-0.6794,-0.1151,-0.1137
6.5935,8.6447,7.893,7.8942,-0.1037,-0.1102,6.701,8.75,0.0792,-0.6448,-0.6316,-0.107,-0.1058
6.601,8.6522,7.9005,7.9015,-0.0965,-0.1024,6.701,8.75,0.0685,-0.5999,-0.5871,-0.0995,-0.0985
