5.0,6.5,5.0,6.5,-3.0,-1.5,8.0,9.5,59.625,-18.0,-18.0,-3.0,-1.5
5.21,6.695,5.21,5.695,-2.79,-3.305,8.0,9.5,53.5049,-16.74,-16.83,-2.79,-2.305
5.4053,6.8963,5.2386,5.7397,-3.0947,-2.5836,8.0,9.5,46.9015,-15.5682,-15.6219,-2.7614,-2.2603
5.5919,7.0784,5.4303,5.8049,-2.5631,-2.5324,8.0,9.5,40.6997,-14.4484,-14.5296,-2.5697,-2.1951
5.762,7.249,5.6135,5.9215,-2.3196,-2.2965,8.0,9.5,35.2337,-13.4277,-13.5058,-2.3865,-2.0785
5.9195,7.407,5.794,6.0409,-2.086,-2.145,8.0,9.5,30.4787,-12.4829,-12.5577,-2.206,-1.9591
6.0652,7.5541,5.9606,6.161,-1.9083,-1.9981,8.0,9.5,26.3607,-11.6088,-11.6755,-2.0394,-1.839
6.2004,7.6908,6.1142,6.277,-1.7548,-1.8658,8.0,9.5,22.798,-10.7977,-10.8551,-1.8858,-1.723
6.3259,7.818,6.2551,6.3879,-1.6214,-1.7405,8.0,9.5,19.7168,-10.0446,-10.0919,-1.7449,-1.6121
6.4426,7.9363,6.3846,6.4931,-1.5021,-1.6222,8.0,9.5,17.0521,-9.3446,-9.3819,-1.6154,-1.5069
6.551,8.0464,6.5036,6.5925,-1.3942,-1.5105,8.0,9.5,14.7477,-8.6938,-8.7217,-1.4964,-1.4075
6.6519,8.1487,6.6132,6.6861,-1.2957,-1.4052,8.0,9.5,12.7548,-8.0885,-8.1078,-1.3868,-1.3139
6.7458,8.2438,6.7141,6.7742,-1.2053,-1.3064,8.0,9.5,11.0313,-7.5255,-7.537,-1.2859,-1.2258
6.8331,8.3323,6.8073,6.8568,-1.122,-1.2139,8.0,9.5,9.5407,-7.0016,-7.0064,-1.1927,-1.1432
6.9143,8.4145,6.8934,6.9342,-1.0448,-1.1275,8.0,9.5,8.2516,-6.5142,-6.5132,-1.1066,-1.0658
6.9899,8.4909,6.973,7.0067,-0.9733,-1.0469,8.0,9.5,7.1367,-6.0607,-6.0547,-1.027,-0.9933
7.0602,8.5619,7.0467,7.0744,-0.9068,-0.972,8.0,9.5,6.1724,-5.6386,-5.6286,-0.9533,-0.9256
7.1257,8.6279,7.1149,7.1378,-0.845,-0.9023,8.0,9.5,5.3384,-5.2459,-5.2326,-0.8851,-0.8622
7.1866,8.6892,7.178,7.1969,-0.7874,-0.8375,8.0,9.5,4.6171,-4.8805,-4.8645,-0.822,-0.8031
