-0.0,-8.5,-0.0,-8.5,-60.0,-23.5,60.0,11.5,5276.125,-96.0,-32.0,-60.0,-23.5
1.56,-7.945,1.56,-5.6117,-58.44,-18.2783,60.0,11.5,4954.7104,-93.504,-31.112,-58.44,-20.6117
3.0794,-7.4511,2.6906,-4.7522,-58.0872,-18.9978,60.0,11.5,4716.5366,-91.0729,-30.3218,-57.3094,-19.7522
4.571,-6.9579,4.1938,-3.9875,-55.7906,-18.2013,60.0,11.5,4467.8779,-88.6863,-29.5326,-55.8062,-18.9875
6.0158,-6.4806,5.6698,-3.3845,-54.1734,-17.8764,60.0,11.5,4234.9575,-86.3747,-28.7689,-54.3302,-18.3845
7.4213,-6.0141,7.1289,-2.8286,-52.5912,-17.3957,60.0,11.5,4013.6157,-84.1259,-28.0226,-52.8711,-17.8286
8.7885,-5.5599,8.5446,-2.3119,-51.1499,-16.9415,60.0,11.5,3804.6101,-81.9385,-27.2959,-51.4554,-17.3119
10.1193,-5.1176,9.9181,-1.8214,-49.7771,-16.4894,60.0,11.5,3606.9565,-79.809,-26.5881,-50.0819,-16.8214
11.4152,-4.6868,11.2495,-1.3529,-48.4636,-16.0546,60.0,11.5,3420.0098,-77.7357,-25.8988,-48.7505,-16.3529
12.6772,-4.2672,12.5408,-0.9031,-47.1961,-15.6354,60.0,11.5,3243.082,-75.7165,-25.2276,-47.4592,-15.9031
13.9063,-3.8586,13.7941,-0.4699,-45.969,-15.2312,60.0,11.5,3075.5635,-73.7499,-24.5738,-46.2059,-15.4699
15.1035,-3.4606,15.0111,-0.052,-44.778,-14.8403,60.0,11.5,2916.8921,-71.8344,-23.9369,-44.9889,-15.052
16.2696,-3.0728,16.1921,0.3519,-43.6232,-14.4618,60.0,11.5,2766.6187,-69.9686,-23.3165,-43.8079,-14.6481
17.4056,-2.695,15.7851,0.6017,-45.6074,-14.3762,60.0,11.5,2693.7832,-67.2434,-22.8015,-44.2149,-14.3983
18.5341,-2.3232,17.484,1.0354,-41.2952,-13.7242,60.0,11.5,2627.6426,253.7869,-22.2813,-42.516,-13.9646
16.4091,-1.9632,15.3587,1.4025,-44.5405,-13.477,60.0,11.5,2754.0032,-69.7454,-21.5411,-44.6413,-13.5975
17.552,-1.613,18.6503,1.7614,-39.1043,-13.1305,60.0,11.5,2522.1118,-61.0043,-20.8861,-41.3497,-13.2386
18.5531,-1.2728,17.8564,2.3534,-43.9284,-12.3163,60.0,11.5,2577.2698,274.8373,-17.81,-42.1436,-12.6466
16.244,-0.9716,16.3344,2.572,-42.0822,-12.5272,60.0,11.5,2686.6729,-70.0096,-19.9545,-43.6656,-12.428
