0.0,-1.5,0.0,-1.5,-60.0,-16.5,60.0,18.5,5136.125,-96.0,-32.0,-60.0,-16.5
1.56,-1.015,2.7267,-2.1817,-56.1067,-18.3483,60.0,18.5,4824.5771,-93.504,-31.224,-57.2733,-17.1817
3.0561,-0.5193,4.2111,-2.4521,-55.8006,-18.9959,60.0,18.5,4591.9595,-91.1102,-30.4308,-55.7889,-17.4521
4.5252,-0.025,5.5626,-2.3353,-54.8144,-18.4828,60.0,18.5,4368.4766,-88.7597,-29.64,-54.4374,-17.3353
5.961,0.4562,6.833,-2.1139,-53.8456,-18.1438,60.0,18.5,4156.4448,-86.4625,-28.87,-53.167,-17.1139
7.364,0.9264,8.0869,-1.8287,-52.684,-17.7525,60.0,18.5,3952.5864,-84.2175,-28.1178,-51.9131,-16.8287
8.7331,1.3851,9.3275,-1.5123,-51.4591,-17.3639,60.0,18.5,3757.1555,-82.0271,-27.3839,-50.6725,-16.5123
10.0679,1.8325,10.556,-1.1768,-50.1984,-16.9583,60.0,18.5,3570.0146,-79.8913,-26.6679,-49.444,-16.1768
11.3688,2.2688,11.7694,-0.8302,-48.9316,-16.5425,60.0,18.5,3391.1472,-77.8099,-25.9699,-48.2306,-15.8302
12.6362,2.6939,12.9653,-0.4775,-47.673,-16.1205,60.0,18.5,3220.4346,-75.782,-25.2897,-47.0347,-15.4775
13.8708,3.108,14.1414,-0.1223,-46.4319,-15.6974,60.0,18.5,3057.7034,-73.8068,-24.6272,-45.8586,-15.1223
15.0732,3.5113,15.2958,0.2329,-45.2138,-15.2775,60.0,18.5,2902.7302,-71.8829,-23.982,-44.7042,-14.7671
16.2441,3.9039,16.4261,0.586,-44.0249,-14.8641,60.0,18.5,2755.3228,-70.0094,-23.3538,-43.5739,-14.414
17.3845,4.286,15.9774,0.7944,-45.9735,-14.7413,60.0,18.5,2684.3879,-68.1848,-22.7423,-44.0226,-14.2056
18.5261,4.6609,17.1329,1.1463,-43.1705,-14.1939,60.0,18.5,2544.0442,-66.3583,-22.1426,-42.8671,-13.8537
19.6213,5.0243,18.2146,1.4885,-42.0756,-13.8094,60.0,18.5,2413.9172,-64.6059,-21.5612,-41.7854,-13.5115
20.6882,5.378,19.3189,1.831,-40.7118,-13.4048,60.0,18.5,2288.2756,-62.8989,-20.9953,-40.6811,-13.169
21.7243,5.722,18.3082,2.4126,-44.0807,-12.5373,60.0,18.5,2250.9714,-61.2412,-20.4449,-41.6918,-12.5874
22.7775,6.0518,19.3625,2.7301,-40.7999,-12.4395,60.0,18.5,2134.4478,-59.6536,-6.5076,-40.6375,-12.2699
23.782,6.2413,20.3452,2.9134,-39.8232,-12.2253,60.0,18.5,2035.0648,-58.1042,23.446,-39.6548,-12.0866
24.7613,6.129,21.0379,2.8263,-39.5378,-12.2909,60.0,18.5,1951.4633,-56.2245,3.4407,-38.9621,-12.1737
25.7189,6.2175,21.9623,3.065,-38.1864,-11.885,60.0,18.5,1860.6888,-54.9161,18.7392,-38.0377,-11.935
26.6499,6.149,22.8421,3.1948,-37.3438,-11.5935,60.0,18.5,1774.8342,-53.2913,6.6441,-37.1578,-11.8052
27.5563,6.1985,23.4524,3.4538,-37.2708,-11.2629,60.0,18.5,1702.1516,-51.909,15.278,-36.5476,-11.5462
28.4481,6.1583,24.2764,3.5876,-36.1182,-11.0779,60.0,18.5,1624.7179,-50.5664,8.1259,-35.7236,-11.4124
29.3149,6.1879,25.0494,3.8127,-35.4262,-10.786,60.0,18.5,1552.0166,-49.1349,12.8218,-34.9506,-11.1873
30.1605,6.1675,25.5412,3.9514,-35.4762,-10.6583,60.0,18.5,1492.2322,-47.6294,9.4496,-34.4588,-11.0486
30.9916,6.1796,26.2771,4.1516,-34.3398,-10.3859,60.0,18.5,1425.9493,-46.4067,11.8615,-33.7229,-10.8484
31.7991,6.1648,27.0223,4.3178,-33.5409,-10.1945,60.0,18.5,1362.2048,-45.237,9.0399,-32.9777,-10.6822
32.5868,6.1764,27.3991,4.551,-33.8476,-9.8606,60.0,18.5,1312.4535,-43.7881,11.0118,-32.6009,-10.449
33.3632,6.1649,28.0661,4.7142,-32.6935,-9.7325,60.0,18.5,1255.5446,-42.6546,9.2941,-31.9339,-10.2858
34.1167,6.1693,28.7557,4.8213,-31.9128,-9.685,60.0,18.5,1201.063,-41.3529,9.6436,-31.2443,-10.1787
34.8493,6.1697,29.4416,4.9301,-31.1609,-9.5686,60.0,18.5,1148.8453,-40.2554,10.1334,-30.5584,-10.0699
35.5635,6.164,30.0139,5.1187,-30.7529,-9.2055,60.0,18.5,1101.2687,-39.0079,8.8115,-29.9861,-9.8813
36.2611,6.168,30.6877,5.238,-29.8523,-9.219,60.0,18.5,1053.2578,-38.0317,9.7824,-29.3123,-9.762
36.94,6.1623,31.3655,5.3376,-29.0951,-9.1391,60.0,18.5,1007.1886,-36.7971,8.7173,-28.6345,-9.6624
37.5989,6.1665,32.0476,5.4295,-28.3211,-9.09,60.0,18.5,963.0893,-35.9557,9.193,-27.9524,-9.5705
38.2416,6.1655,32.727,5.5076,-27.5707,-9.0397,60.0,18.5,920.8521,-34.8434,9.4105,-27.273,-9.4924
38.8658,6.1618,33.3964,5.5765,-26.8386,-8.9974,60.0,18.5,880.6119,-34.497,6.7587,-26.6036,-9.4235
39.4791,6.1842,34.0633,5.6676,-26.1138,-8.9287,60.0,18.5,840.8764,-35.3275,1.169,-25.9367,-9.3324
40.0936,6.2618,34.7334,5.8019,-25.3958,-8.8242,60.0,18.5,800.3096,-35.7891,-5.2569,-25.2666,-9.1981
40.7054,6.4026,35.3993,5.9747,-24.6911,-8.6958,60.0,18.5,759.2256,-34.6139,-11.6591,-24.6007,-9.0253
41.2985,6.6062,36.0414,6.1789,-24.0198,-8.5491,60.0,18.5,719.149,-31.9894,-16.279,-23.9586,-8.8211
41.8585,6.8544,36.6511,6.3911,-23.3817,-8.4072,60.0,18.5,681.4272,-29.0263,-18.6329,-23.3489,-8.6089
